Respondent ID,Response Date,Responses,Tags,Sentiment
118259253354,Mar 04 2023 12:10 AM,"The BQE has divided Brooklyn and Queens neighborhoods for decades all while providing a benefit to exclusively those who drive. It is past time to correct this flaw and create a complete street that benefits not only drivers and commuters but also bikers, pedestrians, and others who use micromobility.","Cyclist Safety, Pedestrian safety",Negative
118259241490,Mar 03 2023 11:39 PM,New York would be better with no BQE,Close it,Negative
118259239984,Mar 03 2023 11:34 PM,"It makes no sense to have a major highway run through the center of a city, dividing our communities and being an amenity primarily for suburban through passengers. Let through traffic run around the outside of Brooklyn via the belt or up north through Queens. Let cargo use major roads, or better yet use cargo rail. Remove the highway and give this area of Brooklyn back to the people. ",Close it,Negative
118259233095,Mar 03 2023 11:18 PM,The trucks that run up and down flatbush and linden blvd and caton av,Heavy truck traffic,Negative
118259208994,Mar 03 2023 10:18 PM,"The surface streets next to the BQE are often full of fast moving traffic going in excess of the speed limit. People are often rushing to make the light to get onto the highway or just seem to want to go fast even before getting on the highway. Primarily I cross the under BQE in north brooklyn on Manhattan Ave + Morgan Ave. The areas directly under the BQE for the most part are a bit unpleasant to be around due to the fast cars and also lack of things other than cars + asphalt. Even the very busy and lively area around Lorimer street, directly under the highway is dismal. I wonder if some of the parking lots under the highway can't be turned into commercial use or something that would be more appealing for those not driving. I have seen in other cities small shops and buildings under overpasses, both automobile and train. Definitely where there is already high foot traffic and density already around the highway itself, it seems like a good place to liven up the space, make it feel safer (since it's not just empty), and maybe drive some revenue for the city","Enforcement, BQE Underpass",Negative
118259198176,Mar 03 2023 09:53 PM,The cantilever should be restored to 3 lanes in each direction so that trucks aren’t rerouted onto local Brooklyn streets. ,Expand lanes,Negative
118259180732,Mar 03 2023 09:14 PM,Need better access to quieter more peaceful shoreline. BQE is a detraction and makes whole area unsafe for any walkers like me or people on bikes or wheelchairs or strollers or elderly.,"Noise pollution, Pedestrian safety",Negative
118259153317,Mar 03 2023 08:18 PM,"Make the cars go slower, permit pedestrians to move around the area. reduce the noise and eliminate the BQE being a major barrier to going between the communities.","Close it, Noise pollution, Enforcement",Negative
118259149944,Mar 03 2023 08:11 PM,Tunnel for trucks to by pass the area for through traffic to bridges! Why haven’t you guys studied that? I read about what the state studied a decade ago and that was their recommendation!!! Why not today with infrastructure funds from government??? Do a tunnel! Technology is now better than before too with hardly any surface disruption !!!,Tunnel,Negative
118259140660,Mar 03 2023 07:53 PM,"Congestion is always going to exist, focus on safety. Also parking under viaduct is a great use of that space because no one would want to hang out there if it was a park or something. Have bike paths under either side under the viaduct because it would be covered from weather already and parking in the middle like it is in navy yard area. ","Add parking, Protected bike lanes",Negative
118259126132,Mar 03 2023 07:26 PM,"6 lanes was/is fine, just cap it and move on.",Expand lanes,Negative
118259121936,Mar 03 2023 07:19 PM,More traffic lanes,Expand lanes,Negative
118259115811,Mar 03 2023 07:09 PM,Shut it down,Close it,Negative
118259097376,Mar 03 2023 06:37 PM,"This is a once-in-a-lifetime opportunity to reduce car dependency and provide improved walking, cycling, and transit connections along what is currently a hostile and unsafe corridor to humans (and in some places a transit desert). We cannot rebuild the BQE without seizing these opportunities by reducing the number of traffic lanes.",Reduce lanes,Negative
118259089532,Mar 03 2023 06:24 PM,It’s really a crumbling wreck of bad urban planning. Why is there a highway through some of most dense neighborhoods in the country??,Close it,Negative
118259085773,Mar 03 2023 06:18 PM,"Yes, I have a proposal for north 7th st and meeker ave which would increase walkability, safety and quality of life within the neighborhood as well as bringing new economic opportunity to the immediate area. Thomas Rauffenbart 917-853-8403",Planning advice,Positive
118259081913,Mar 03 2023 06:12 PM,There are more people in NYC that don't use cars. Why we all have to suffer because of it.,Pessimistic,Negative
118259081622,Mar 03 2023 06:12 PM,"I think there should be more freight options via rail and sea, fewer lanes of road for private vehicle/trucks, more dedicated bus and bike lanes","Alternative Transportation, Reduce lanes",Positive
118259081139,Mar 03 2023 06:11 PM,"I live two blocks from the Prospect Expressway and Prospect Park Southwest. We experience a lot of local traffic on both Prospect Avenue and Prospect Park Southwest as a result of cars and trucks using GPS to avoid congestion on the Prospect Expressway and the Gowanus Expressway. We also get backups in Windsor Terrace and Park Slope when there are delays at the 4th Avenue/3rd Avenue westbound exit from the Prospect as well as dangerous conditions at the 10th Avenue/11th Avenue eastbound exit. The traffic has worsened since the cantilevered section of the BQE has its lanes reduced, and I am concerned it will only worsen during construction. ",Traffic congestion,Negative
118259066296,Mar 03 2023 05:48 PM,Make it 3 lanes ,Expand lanes,Negative
118259058521,Mar 03 2023 05:37 PM,"Two lanes only! Which means less traffic, more resiliency, less pollution ","Air Pollution, Reduce lanes",Negative
118259052484,Mar 03 2023 05:28 PM,I live directly next to the BQE and it interrupts the culture and community of the Greenpoint neighborhood. ,Pessimistic,Negative
118259048971,Mar 03 2023 05:23 PM,Can't understand why nobody thought to rebuild the triple cantilever section while Bklyn Bridge Park waterfront was under construction but too late now. Huge missed opportunity. ,Planning advice,Negative
118259043897,Mar 03 2023 05:16 PM,Two lanes each way is enough!,No change,Positive
118259040855,Mar 03 2023 05:12 PM,No to three lanes!!!!!!!!!,Reduce lanes,Negative
118259038676,Mar 03 2023 05:09 PM,"Please don’t add more lanes, it will only make the congestion worse.",Reduce lanes,Negative
118259036652,Mar 03 2023 05:06 PM,The BQE corridor will never be better unless it is reimagined completely. Say no to three lanes. ,Reduce lanes,Negative
118259034945,Mar 03 2023 05:04 PM,"I think that we should consider the space under BQE North to be the roadway and use the existing roadway as a bike lane/shared green spaces, or use one side of the street as a two-way one lane each roadway, while using the space under and the other lane as a community or private business space.","BQE Underpass, Green space, Protected bike lanes",Negative
118259034102,Mar 03 2023 05:03 PM,"i hate that it is free. why is this thing free. it should be a toll road carrying principally freight loads, not commuters. nobody should drive to work on the bqe","Passenger toll, Commercial traffic only",Negative
118259033220,Mar 03 2023 05:02 PM,"It’s time to erase the racist legacy of the BQE and build a safer, quieter corridor that works for the majority of New Yorkers who don’t drive. ",Close it,Negative
118259031777,Mar 03 2023 05:00 PM,"Please, no bike lanes on the BQE!!! We want to reduce traffic, possibly by adding lanes. We don't need nonsense in this discussion.",Expand lanes,Negative
118259031394,Mar 03 2023 04:59 PM,"If the BQE is to remain, the streets running parallel/over/under it should be prioritized for non car uses. Vehicles will have the highway, pedestrians and cyclists should be prioritized around it. If the structure is to be rehabilitated, it should be done in a way to allow for the roadways to be fully under the structure. Instead of activating dark loud spaces, that space should be turned into the roadway and the roadways bordering the BQE should be converted to public space. Putting people in the light. People in cars don't care about bird droppings or dripping water off the structure. Put them under there.","Cyclist Safety, Protected bike lanes, Pedestrian safety",Negative
118258976040,Mar 03 2023 03:49 PM,Please restore the third lane in both directions to reduce traffic congestion.,Expand lanes,Negative
118258872697,Mar 03 2023 01:56 PM,"The freight trucks are the main issue especially going at regular or greater than the speed limit. The structure is far too dynamic now, vibrating with every heavy truck on it. Many trucks on the BQE are way beyond weight limits for the Cantliever. The weight in motion monitoring--which was passed by the people as a law-- is urgently needed now.
",Heavy truck traffic,Negative
118258668056,Mar 03 2023 10:28 AM,"Driving: narrow lanes, no shoulder, awkward onramps and off ramps, especially NB exits to 35th street and Prospect Expressway. Active police enforcement preventing people cutting ahead of lanes NB at the Battery Tunnel and Brooklyn Bridge exits would prevent most jams. 
Walking: Crossing in front of 35th Street exit is very confusing for drivers and walkers. Plans to detour BQE through NY-27 along Caton Ave via Fr. Hamilton exit is really dangerous and larger trucks are unable to make left turn at E. 5 St. Better to exit at 10/11 Av and send the traffic down McDonald Ave to turn left at Caton Av. then ban turns at Ocean Av. ","Better exits, Enforcement, Pedestrian safety, Confusing merges",Negative
118258586452,Mar 03 2023 09:05 AM,Need better sidewalks and space to have bikes ,"Better sidewalks, Protected bike lanes",Positive
118258139228,Mar 02 2023 09:01 PM,I live one block from the BQE south in Sunset Park where I am raising my two children. The City and State must prioritize reduction of vehicular traffic and the environmental and health hazards that accompany vehicular pollution. This should at minimum mean reducing lanes to no more than 2 in both directions and investing in safe streets with reductions in capacity on the surface streets under the BQE corridor. ,"Reduce lanes, Air Pollution, Pedestrian safety, Noise pollution",Negative
118258057044,Mar 02 2023 06:46 PM,It needs an overhaul to avoid a potential collapse.,Planning advice,Negative
118258042778,Mar 02 2023 06:23 PM,"I dread the BQE and live right by it so it's a must to get my kid to school in Bay Ridge from Dumbo as well as just getting around to work, social engagements, etc.  It would be great to reduce the traffic, noise and fumes.  ","Air Pollution, Noise pollution, Traffic congestion",Negative
